product_name,quantity,sale_date,revenue
GBC Wire Binding Combs,1,2016-08-28 00:00:00,41.36
GBC Wire Binding Combs,1,2017-06-11 00:00:00,8.272
GBC Wire Binding Combs,1,2017-08-18 00:00:00,2.068
GBC Wire Binding Combs,1,2018-12-05 00:00:00,24.816
GBC Wire Binding Combs,1,2018-12-17 00:00:00,24.816
GBC Wire Binding Strips,1,2017-01-30 00:00:00,50.784
GBC Wire Binding Strips,1,2017-06-25 00:00:00,38.088
GBC Wire Binding Strips,1,2017-12-29 00:00:00,38.088
GE 2-Jack Phone Line Splitter,1,2015-06-21 00:00:00,617.97
GE 2-Jack Phone Line Splitter,1,2016-07-12 00:00:00,659.168
GE 2-Jack Phone Line Splitter,1,2017-07-16 00:00:00,494.376
GE 30522EE2,1,2015-08-27 00:00:00,579.95
GE 30522EE2,1,2017-01-02 00:00:00,231.98
GE 30522EE2,1,2018-08-27 00:00:00,347.97
GE 30524EE4,1,2015-01-06 00:00:00,391.98
GE 30524EE4,1,2015-12-16 00:00:00,627.168
GE 30524EE4,1,2016-01-12 00:00:00,235.188
GE 30524EE4,1,2018-05-06 00:00:00,627.168
GE 30524EE4,1,2018-07-14 00:00:00,470.376
GE 30524EE4,1,2018-09-22 00:00:00,391.98
GE 30524EE4,1,2018-12-01 00:00:00,470.376
GE 30524EE4,1,2018-12-02 00:00:00,979.95
"GE 4 Foot Flourescent Tube, 40 Watt",1,2015-04-20 00:00:00,59.92
"GE 4 Foot Flourescent Tube, 40 Watt",1,2015-11-11 00:00:00,23.968
"GE 4 Foot Flourescent Tube, 40 Watt",1,2017-03-19 00:00:00,14.98
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2016-04-20 00:00:00,595.38
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2016-09-03 00:00:00,238.152
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2017-05-14 00:00:00,79.384
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2017-11-26 00:00:00,595.38
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2017-12-14 00:00:00,396.92
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2018-07-08 00:00:00,198.46
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2018-07-14 00:00:00,396.92
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,2018-08-27 00:00:00,198.46
GE DSL Phone Line Filter,1,2015-07-12 00:00:00,255.936
GE DSL Phone Line Filter,1,2017-08-18 00:00:00,39.99
GE DSL Phone Line Filter,1,2018-08-07 00:00:00,159.96
GE DSL Phone Line Filter,1,2018-09-15 00:00:00,39.99
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2017-06-14 00:00:00,8.73
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2017-11-19 00:00:00,2.328
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2017-12-23 00:00:00,2.328
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2018-03-20 00:00:00,2.91
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2018-11-18 00:00:00,5.82
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,2018-11-20 00:00:00,4.656
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",1,2015-01-26 00:00:00,62.82
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",1,2016-06-25 00:00:00,75.384
Gear Head AU3700S Headset,1,2016-11-20 00:00:00,72.744
Gear Head AU3700S Headset,1,2017-04-19 00:00:00,25.98
Gear Head AU3700S Headset,1,2018-12-30 00:00:00,90.93
Geemarc AmpliPOWER60,1,2015-05-30 00:00:00,464.0
Geemarc AmpliPOWER60,1,2015-11-11 00:00:00,148.48
Geemarc AmpliPOWER60,1,2016-07-02 00:00:00,74.24
Geemarc AmpliPOWER60,1,2016-07-12 00:00:00,148.48
Geemarc AmpliPOWER60,1,2016-12-27 00:00:00,668.16
Geemarc AmpliPOWER60,1,2017-09-05 00:00:00,278.4
Geemarc AmpliPOWER60,1,2017-09-10 00:00:00,519.68
Geemarc AmpliPOWER60,1,2018-02-05 00:00:00,371.2
Geemarc AmpliPOWER60,1,2018-03-16 00:00:00,445.44
Geemarc AmpliPOWER60,1,2018-06-25 00:00:00,148.48
Geemarc AmpliPOWER60,1,2018-10-30 00:00:00,148.48
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1,2015-03-10 00:00:00,22.38
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1,2015-09-08 00:00:00,17.904
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1,2015-11-18 00:00:00,35.808
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1,2018-09-17 00:00:00,1292.94
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1,2018-10-12 00:00:00,2154.9
Global Adaptabilities Conference Tables,1,2017-05-05 00:00:00,1685.88
Global Adaptabilities Conference Tables,1,2017-06-14 00:00:00,337.176
Global Adaptabilities Conference Tables,1,2017-11-03 00:00:00,842.94
Global Adaptabilities Conference Tables,1,2017-11-12 00:00:00,674.352
"Global Airflow Leather Mesh Back Chair, Black",1,2015-11-11 00:00:00,603.92
"Global Airflow Leather Mesh Back Chair, Black",1,2016-09-06 00:00:00,271.764
"Global Airflow Leather Mesh Back Chair, Black",1,2017-03-21 00:00:00,528.43
"Global Airflow Leather Mesh Back Chair, Black",1,2017-07-02 00:00:00,528.43
"Global Airflow Leather Mesh Back Chair, Black",1,2018-03-24 00:00:00,271.764
"Global Airflow Leather Mesh Back Chair, Black",1,2018-06-16 00:00:00,301.96
"Global Airflow Leather Mesh Back Chair, Black",1,2018-07-26 00:00:00,362.352
"Global Airflow Leather Mesh Back Chair, Black",1,2018-09-24 00:00:00,603.92
"Global Armless Task Chair, Royal Blue",1,2016-04-25 00:00:00,128.058
"Global Armless Task Chair, Royal Blue",1,2016-11-02 00:00:00,109.764
"Global Armless Task Chair, Royal Blue",1,2016-12-05 00:00:00,164.646
"Global Armless Task Chair, Royal Blue",1,2017-06-28 00:00:00,121.96
"Global Armless Task Chair, Royal Blue",1,2017-12-26 00:00:00,146.352
"Global Armless Task Chair, Royal Blue",1,2018-05-08 00:00:00,128.058
"Global Armless Task Chair, Royal Blue",1,2018-09-08 00:00:00,213.43
Global Chrome Stack Chair,1,2016-05-11 00:00:00,191.968
Global Chrome Stack Chair,1,2016-10-23 00:00:00,191.968
Global Chrome Stack Chair,1,2017-04-08 00:00:00,95.984
Global Chrome Stack Chair,1,2017-11-11 00:00:00,47.992
Global Chrome Stack Chair,1,2018-05-08 00:00:00,47.992
Global Chrome Stack Chair,1,2018-12-04 00:00:00,239.96
Global Comet Stacking Arm Chair,1,2016-04-27 00:00:00,1267.53
Global Comet Stacking Arm Chair,1,2016-09-21 00:00:00,1690.04
Global Comet Stacking Arm Chair,1,2017-03-15 00:00:00,1352.032
Global Comet Stacking Arm Chair,1,2017-09-05 00:00:00,887.271
Global Comet Stacking Arm Chair,1,2018-01-19 00:00:00,887.271
Global Comet Stacking Armless Chair,1,2015-07-06 00:00:00,478.48
Global Comet Stacking Armless Chair,1,2015-07-22 00:00:00,717.72
Global Comet Stacking Armless Chair,1,2018-07-06 00:00:00,239.24
Global Comet Stacking Armless Chair,1,2018-10-21 00:00:00,478.48
Global Comet Stacking Armless Chair,1,2018-12-01 00:00:00,897.15
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2015-03-14 00:00:00,1139.92
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2015-06-15 00:00:00,797.944
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2015-07-11 00:00:00,854.94
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2015-11-11 00:00:00,797.944
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2016-08-21 00:00:00,598.458
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2017-12-10 00:00:00,1424.9
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2018-09-02 00:00:00,1282.41
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2018-10-21 00:00:00,683.952
Global Commerce Series High-Back Swivel/Tilt Chairs,1,2018-12-01 00:00:00,398.972
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2015-05-26 00:00:00,359.772
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2016-09-10 00:00:00,179.886
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2017-06-27 00:00:00,539.658
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2018-02-17 00:00:00,899.43
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2018-05-14 00:00:00,899.43
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2018-08-17 00:00:00,462.564
Global Commerce Series Low-Back Swivel/Tilt Chairs,1,2018-11-30 00:00:00,1079.316
Global Deluxe High-Back Manager's Chair,1,2015-03-01 00:00:00,457.568
Global Deluxe High-Back Manager's Chair,1,2015-06-01 00:00:00,2001.86
Global Deluxe High-Back Manager's Chair,1,2015-12-26 00:00:00,600.558
Global Deluxe High-Back Manager's Chair,1,2016-03-13 00:00:00,915.136
Global Deluxe High-Back Manager's Chair,1,2017-10-03 00:00:00,915.136
Global Deluxe High-Back Manager's Chair,1,2018-02-16 00:00:00,600.558
Global Deluxe High-Back Manager's Chair,1,2018-03-27 00:00:00,600.558
Global Deluxe High-Back Office Chair in Storm,1,2017-01-30 00:00:00,435.168
Global Deluxe High-Back Office Chair in Storm,1,2017-11-03 00:00:00,217.584
Global Deluxe High-Back Office Chair in Storm,1,2018-10-05 00:00:00,435.168
Global Deluxe Office Fabric Chairs,1,2015-12-26 00:00:00,230.352
Global Deluxe Office Fabric Chairs,1,2016-04-21 00:00:00,191.96
Global Deluxe Office Fabric Chairs,1,2016-10-13 00:00:00,287.94
Global Deluxe Office Fabric Chairs,1,2016-11-14 00:00:00,230.352
Global Deluxe Office Fabric Chairs,1,2018-06-24 00:00:00,172.764
Global Deluxe Office Fabric Chairs,1,2018-11-03 00:00:00,307.136
"Global Deluxe Stacking Chair, Gray",1,2015-10-03 00:00:00,122.352
"Global Deluxe Stacking Chair, Gray",1,2015-10-10 00:00:00,122.352
"Global Deluxe Stacking Chair, Gray",1,2016-08-25 00:00:00,40.784
"Global Deluxe Stacking Chair, Gray",1,2017-06-09 00:00:00,122.352
"Global Deluxe Stacking Chair, Gray",1,2018-07-16 00:00:00,71.372
"Global Deluxe Stacking Chair, Gray",1,2018-12-16 00:00:00,81.568
Global Deluxe Steno Chair,1,2015-05-21 00:00:00,107.772
Global Deluxe Steno Chair,1,2016-01-05 00:00:00,61.584
Global Deluxe Steno Chair,1,2016-03-01 00:00:00,184.752
Global Deluxe Steno Chair,1,2016-03-23 00:00:00,107.772
Global Deluxe Steno Chair,1,2017-09-23 00:00:00,184.752
Global Deluxe Steno Chair,1,2017-10-18 00:00:00,307.92
Global Deluxe Steno Chair,1,2018-01-20 00:00:00,207.846
Global Deluxe Steno Chair,1,2018-03-24 00:00:00,207.846
Global Deluxe Steno Chair,1,2018-09-15 00:00:00,184.752
Global Deluxe Steno Chair,1,2018-12-08 00:00:00,215.544
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,2015-10-11 00:00:00,433.568
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,2017-06-12 00:00:00,379.372
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,2017-11-04 00:00:00,650.352
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,2018-06-30 00:00:00,569.058
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,1,2018-08-07 00:00:00,207.184
Global Ergonomic Managers Chair,1,2016-08-08 00:00:00,144.784
Global Ergonomic Managers Chair,1,2016-09-21 00:00:00,542.94
Global Ergonomic Managers Chair,1,2016-12-10 00:00:00,542.94
Global Ergonomic Managers Chair,1,2017-01-21 00:00:00,1013.488
Global Ergonomic Managers Chair,1,2017-07-07 00:00:00,253.372
Global Ergonomic Managers Chair,1,2017-11-14 00:00:00,380.058
Global Ergonomic Managers Chair,1,2018-03-03 00:00:00,180.98
Global Ergonomic Managers Chair,1,2018-06-19 00:00:00,760.116
Global Ergonomic Managers Chair,1,2018-09-17 00:00:00,723.92
Global Ergonomic Managers Chair,1,2018-09-25 00:00:00,488.646
Global Ergonomic Managers Chair,1,2018-11-24 00:00:00,977.292
Global Executive Mid-Back Manager's Chair,1,2015-11-24 00:00:00,611.058
Global Executive Mid-Back Manager's Chair,1,2017-12-25 00:00:00,698.352
Global Executive Mid-Back Manager's Chair,1,2018-06-15 00:00:00,698.352
Global Executive Mid-Back Manager's Chair,1,2018-12-09 00:00:00,872.94
"Global Fabric Manager's Chair, Dark Gray",1,2015-12-31 00:00:00,605.88
"Global Fabric Manager's Chair, Dark Gray",1,2016-02-03 00:00:00,90.882
"Global Fabric Manager's Chair, Dark Gray",1,2016-10-31 00:00:00,323.136
"Global Fabric Manager's Chair, Dark Gray",1,2016-12-27 00:00:00,212.058
"Global Fabric Manager's Chair, Dark Gray",1,2017-09-25 00:00:00,201.96
"Global Fabric Manager's Chair, Dark Gray",1,2017-12-11 00:00:00,403.92
"Global Fabric Manager's Chair, Dark Gray",1,2018-07-18 00:00:00,161.568
"Global Geo Office Task Chair, Gray",1,2015-02-12 00:00:00,129.568
"Global Geo Office Task Chair, Gray",1,2015-06-16 00:00:00,647.84
"Global Geo Office Task Chair, Gray",1,2016-04-18 00:00:00,56.686
"Global Geo Office Task Chair, Gray",1,2017-04-12 00:00:00,194.352
"Global Geo Office Task Chair, Gray",1,2017-08-12 00:00:00,145.764
"Global Geo Office Task Chair, Gray",1,2018-05-20 00:00:00,518.272
"Global Geo Office Task Chair, Gray",1,2018-12-11 00:00:00,64.784
"Global High-Back Leather Tilter, Burgundy",1,2015-07-07 00:00:00,172.186
"Global High-Back Leather Tilter, Burgundy",1,2015-10-03 00:00:00,258.279
"Global High-Back Leather Tilter, Burgundy",1,2015-10-13 00:00:00,245.98
"Global High-Back Leather Tilter, Burgundy",1,2016-05-24 00:00:00,602.651
"Global High-Back Leather Tilter, Burgundy",1,2016-11-20 00:00:00,344.372
"Global High-Back Leather Tilter, Burgundy",1,2017-03-14 00:00:00,196.784
"Global High-Back Leather Tilter, Burgundy",1,2017-04-18 00:00:00,344.372
"Global High-Back Leather Tilter, Burgundy",1,2017-09-20 00:00:00,98.392
"Global High-Back Leather Tilter, Burgundy",1,2018-02-25 00:00:00,196.784
"Global High-Back Leather Tilter, Burgundy",1,2018-03-25 00:00:00,368.97
"Global High-Back Leather Tilter, Burgundy",1,2018-10-05 00:00:00,221.382
"Global High-Back Leather Tilter, Burgundy",1,2018-12-29 00:00:00,393.568
Global Highback Leather Tilter in Burgundy,1,2015-03-21 00:00:00,218.376
Global Highback Leather Tilter in Burgundy,1,2016-10-05 00:00:00,291.168
Global Highback Leather Tilter in Burgundy,1,2016-11-01 00:00:00,327.564
Global Highback Leather Tilter in Burgundy,1,2017-05-31 00:00:00,191.079
Global Highback Leather Tilter in Burgundy,1,2018-03-25 00:00:00,90.99
Global Highback Leather Tilter in Burgundy,1,2018-11-07 00:00:00,272.97
Global Highback Leather Tilter in Burgundy,1,2018-11-18 00:00:00,127.386
Global Italian Leather Office Chair,1,2015-09-09 00:00:00,785.88
Global Italian Leather Office Chair,1,2015-10-15 00:00:00,183.372
"Global Leather & Oak Executive Chair, Burgundy",1,2015-11-24 00:00:00,120.712
"Global Leather & Oak Executive Chair, Burgundy",1,2018-03-27 00:00:00,211.246
"Global Leather & Oak Executive Chair, Burgundy",1,2018-11-10 00:00:00,241.424
Global Leather Executive Chair,1,2015-04-29 00:00:00,561.584
Global Leather Executive Chair,1,2015-06-28 00:00:00,1228.465
Global Leather Executive Chair,1,2015-09-20 00:00:00,631.782
Global Leather Executive Chair,1,2017-09-18 00:00:00,631.782
Global Leather Executive Chair,1,2017-11-24 00:00:00,1684.752
Global Leather Executive Chair,1,2018-06-11 00:00:00,280.792
Global Leather Executive Chair,1,2018-12-24 00:00:00,842.376
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2015-03-31 00:00:00,1125.488
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2015-04-23 00:00:00,281.372
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2015-04-23 00:00:00,281.372
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2016-05-03 00:00:00,844.116
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2016-06-18 00:00:00,643.136
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2016-12-04 00:00:00,361.764
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2017-03-29 00:00:00,844.116
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2017-06-25 00:00:00,422.058
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2017-12-03 00:00:00,542.646
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2017-12-10 00:00:00,321.568
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,2018-11-14 00:00:00,321.568
"Global Leather Task Chair, Black",1,2016-04-18 00:00:00,89.99
"Global Leather Task Chair, Black",1,2017-07-07 00:00:00,287.968
"Global Leather Task Chair, Black",1,2017-09-02 00:00:00,215.976
"Global Leather Task Chair, Black",1,2018-09-02 00:00:00,215.976
"Global Leather Task Chair, Black",1,2018-09-20 00:00:00,80.991
"Global Leather Task Chair, Black",1,2018-09-25 00:00:00,269.97
"Global Leather Task Chair, Black",1,2018-10-30 00:00:00,71.992
"Global Leather Task Chair, Black",1,2018-11-09 00:00:00,215.976
"Global Leather and Oak Executive Chair, Black",1,2015-03-07 00:00:00,481.568
"Global Leather and Oak Executive Chair, Black",1,2015-08-20 00:00:00,421.372
"Global Leather and Oak Executive Chair, Black",1,2016-05-14 00:00:00,722.352
"Global Leather and Oak Executive Chair, Black",1,2016-10-23 00:00:00,240.784
"Global Leather and Oak Executive Chair, Black",1,2017-11-12 00:00:00,1474.802
"Global Leather and Oak Executive Chair, Black",1,2018-02-11 00:00:00,963.136
"Global Leather and Oak Executive Chair, Black",1,2018-03-21 00:00:00,1805.88
"Global Leather and Oak Executive Chair, Black",1,2018-12-29 00:00:00,300.98
Global Low Back Tilter Chair,1,2015-12-20 00:00:00,242.352
Global Low Back Tilter Chair,1,2016-02-28 00:00:00,161.568
Global Low Back Tilter Chair,1,2016-12-06 00:00:00,70.686
Global Low Back Tilter Chair,1,2018-09-03 00:00:00,181.764
Global Low Back Tilter Chair,1,2018-09-07 00:00:00,161.568
Global Low Back Tilter Chair,1,2018-09-09 00:00:00,141.372
Global Low Back Tilter Chair,1,2018-12-04 00:00:00,302.94
"Global Manager's Adjustable Task Chair, Storm",1,2016-07-16 00:00:00,150.98
"Global Manager's Adjustable Task Chair, Storm",1,2016-09-15 00:00:00,1056.86
"Global Manager's Adjustable Task Chair, Storm",1,2016-11-29 00:00:00,301.96
"Global Manager's Adjustable Task Chair, Storm",1,2017-06-17 00:00:00,483.136
"Global Manager's Adjustable Task Chair, Storm",1,2017-10-10 00:00:00,120.784
"Global Manager's Adjustable Task Chair, Storm",1,2017-12-27 00:00:00,845.488
"Global Push Button Manager's Chair, Indigo",1,2015-03-07 00:00:00,48.712
"Global Push Button Manager's Chair, Indigo",1,2015-12-27 00:00:00,767.214
"Global Push Button Manager's Chair, Indigo",1,2016-02-28 00:00:00,389.696
"Global Push Button Manager's Chair, Indigo",1,2016-07-12 00:00:00,383.607
"Global Push Button Manager's Chair, Indigo",1,2016-11-12 00:00:00,146.136
"Global Push Button Manager's Chair, Indigo",1,2016-12-05 00:00:00,97.424
"Global Push Button Manager's Chair, Indigo",1,2017-09-05 00:00:00,85.246
"Global Push Button Manager's Chair, Indigo",1,2017-11-28 00:00:00,182.67
"Global Push Button Manager's Chair, Indigo",1,2017-12-01 00:00:00,85.246
"Global Stack Chair with Arms, Black",1,2015-11-05 00:00:00,149.9
"Global Stack Chair with Arms, Black",1,2015-12-02 00:00:00,239.84
"Global Stack Chair with Arms, Black",1,2016-05-26 00:00:00,104.93
"Global Stack Chair with Arms, Black",1,2017-02-16 00:00:00,62.958
"Global Stack Chair with Arms, Black",1,2017-03-22 00:00:00,167.888
"Global Stack Chair with Arms, Black",1,2017-12-03 00:00:00,29.98
"Global Stack Chair with Arms, Black",1,2017-12-25 00:00:00,47.968
"Global Stack Chair without Arms, Black",1,2015-03-30 00:00:00,127.302
"Global Stack Chair without Arms, Black",1,2015-04-29 00:00:00,51.96
"Global Stack Chair without Arms, Black",1,2016-07-30 00:00:00,155.88
"Global Stack Chair without Arms, Black",1,2017-04-28 00:00:00,41.568
"Global Stack Chair without Arms, Black",1,2017-05-02 00:00:00,187.056
"Global Stack Chair without Arms, Black",1,2017-09-12 00:00:00,83.136
"Global Stack Chair without Arms, Black",1,2018-10-12 00:00:00,254.604
Global Super Steno Chair,1,2015-09-08 00:00:00,172.764
Global Super Steno Chair,1,2015-11-17 00:00:00,479.9
Global Super Steno Chair,1,2016-09-25 00:00:00,307.136
Global Super Steno Chair,1,2016-12-10 00:00:00,191.96
Global Super Steno Chair,1,2017-01-21 00:00:00,153.568
Global Super Steno Chair,1,2018-06-13 00:00:00,470.302
Global Super Steno Chair,1,2018-10-30 00:00:00,614.272
"Global Task Chair, Black",1,2017-09-05 00:00:00,71.246
"Global Task Chair, Black",1,2017-11-06 00:00:00,81.424
"Global Task Chair, Black",1,2017-12-14 00:00:00,81.424
"Global Task Chair, Black",1,2018-05-28 00:00:00,106.869
"Global Task Chair, Black",1,2018-07-06 00:00:00,122.136
Global Troy Executive Leather Low-Back Tilter,1,2015-07-21 00:00:00,801.568
Global Troy Executive Leather Low-Back Tilter,1,2016-12-01 00:00:00,2003.92
Global Troy Executive Leather Low-Back Tilter,1,2017-05-30 00:00:00,801.568
Global Troy Executive Leather Low-Back Tilter,1,2017-08-26 00:00:00,1603.136
Global Troy Executive Leather Low-Back Tilter,1,2017-09-18 00:00:00,801.568
Global Troy Executive Leather Low-Back Tilter,1,2017-09-19 00:00:00,701.372
Global Troy Executive Leather Low-Back Tilter,1,2017-11-07 00:00:00,1603.136
Global Troy Executive Leather Low-Back Tilter,1,2018-09-20 00:00:00,2254.41
Global Troy Executive Leather Low-Back Tilter,1,2018-11-13 00:00:00,2404.704
"Global Value Mid-Back Manager's Chair, Gray",1,2015-02-11 00:00:00,60.89
"Global Value Mid-Back Manager's Chair, Gray",1,2015-05-05 00:00:00,127.869
"Global Value Mid-Back Manager's Chair, Gray",1,2015-12-24 00:00:00,292.272
"Global Value Mid-Back Manager's Chair, Gray",1,2016-03-05 00:00:00,383.607
"Global Value Mid-Back Manager's Chair, Gray",1,2016-04-30 00:00:00,213.115
"Global Value Mid-Back Manager's Chair, Gray",1,2017-06-25 00:00:00,85.246
"Global Value Mid-Back Manager's Chair, Gray",1,2017-09-16 00:00:00,121.78
"Global Value Mid-Back Manager's Chair, Gray",1,2017-10-01 00:00:00,194.848
"Global Value Mid-Back Manager's Chair, Gray",1,2018-12-25 00:00:00,304.45
"Global Value Steno Chair, Gray",1,2015-08-05 00:00:00,340.144
"Global Value Steno Chair, Gray",1,2016-09-01 00:00:00,60.74
"Global Value Steno Chair, Gray",1,2016-09-13 00:00:00,170.072
"Global Value Steno Chair, Gray",1,2016-12-17 00:00:00,546.66
"Global Value Steno Chair, Gray",1,2017-03-31 00:00:00,327.996
"Global Value Steno Chair, Gray",1,2017-11-18 00:00:00,255.108
"Global Value Steno Chair, Gray",1,2017-11-21 00:00:00,127.554
"Global Value Steno Chair, Gray",1,2018-09-04 00:00:00,97.184
"Global Value Steno Chair, Gray",1,2018-12-04 00:00:00,182.22
"Global Value Steno Chair, Gray",1,2018-12-16 00:00:00,97.184
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2015-10-18 00:00:00,545.88
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2015-12-15 00:00:00,445.802
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2016-07-02 00:00:00,382.116
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2017-11-11 00:00:00,245.646
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2017-11-20 00:00:00,318.43
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2017-12-11 00:00:00,363.92
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-04-01 00:00:00,218.352
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-04-13 00:00:00,436.704
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-04-17 00:00:00,218.352
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-06-13 00:00:00,291.136
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-09-17 00:00:00,318.43
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-09-29 00:00:00,63.686
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-11-06 00:00:00,127.372
"Global Wood Trimmed Manager's Task Chair, Khaki",1,2018-11-19 00:00:00,191.058
Globe Weis Peel & Seel First Class Envelopes,1,2015-08-08 00:00:00,38.34
Globe Weis Peel & Seel First Class Envelopes,1,2015-12-09 00:00:00,30.672
Globe Weis Peel & Seel First Class Envelopes,1,2016-10-02 00:00:00,51.12
Globe Weis Peel & Seel First Class Envelopes,1,2017-04-12 00:00:00,63.9
Globe Weis Peel & Seel First Class Envelopes,1,2017-09-01 00:00:00,12.78
Globe Weis Peel & Seel First Class Envelopes,1,2018-10-22 00:00:00,63.9
Google Nexus 5,1,2016-02-14 00:00:00,323.982
Google Nexus 5,1,2017-12-06 00:00:00,431.976
Google Nexus 5,1,2018-05-14 00:00:00,539.97
Google Nexus 5,1,2018-05-27 00:00:00,539.97
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2015-07-05 00:00:00,220.776
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2015-10-18 00:00:00,275.97
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2016-09-15 00:00:00,147.184
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2016-09-20 00:00:00,294.368
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2017-03-26 00:00:00,459.95
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2018-09-05 00:00:00,147.184
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2018-09-28 00:00:00,147.184
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2018-10-28 00:00:00,147.184
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2018-12-01 00:00:00,91.99
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,2018-12-23 00:00:00,367.96
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",1,2015-09-24 00:00:00,211.96
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",1,2015-10-20 00:00:00,211.96
